"review_id","order_id","review_score","review_comment_title","review_comment_message","review_creation_date","review_answer_timestamp"
"0c0b7bb5202b7fb05e210d55fdc619f1","73efff4d70edf5102701931188e4b15f",3,,,2018-03-20 00:00:00,2018-03-23 14:35:23
"9e325bcfa22c4820da7d4f165c7dd49f","ab25d035abca0cb6c74fff900e926246",1,,,2018-04-27 00:00:00,2018-04-27 12:17:46
"06aa3111724159bb69b8568181ec05c4","8458ad0c5a4b19319109dc629ac03c8f",5,,bem rapido a entrega e bom comprar com vcs,2017-10-20 00:00:00,2017-10-23 20:54:29
"3db041dd46e9935752c691a2093799c2","51eaae3287e04efba45a51f52098fc88",1,,Produto não recomendo não ler em nenhum dispositivo,2018-04-27 00:00:00,2018-04-28 01:49:40
"9ad64902b6c9bfad48bbe4d17e4dcb4b","ecdc847ed73d804147eb009dec3a0a0c",4,,"Entrega super rápida, parabéns!",2017-05-13 00:00:00,2017-05-14 14:37:54
"f4eccf488aeda6650f7644379669eac8","f2be3946c5ae27518a65c37a05b914f9",5,,,2018-03-01 00:00:00,2018-03-05 22:02:28
"46d55c27e1e3df429c64afc2392b2c6d","aa834e164d26bde6b0890bb9e70fbf9d",5,,,2018-08-08 00:00:00,2018-08-08 23:07:42
"6aba6ff5d6b3f6762a2ad9a9f1fbdfcf","bfaea68f958681ec9d22aa2114b45721",4,recomendo,Tudo rápido e eficiente.,2018-08-12 00:00:00,2018-08-14 12:49:30
"f5eb912253261b8bb2dc5b1a1f4e2f0e","dccf99a9f12d7217cd20878c985d55ac",4,,,2017-12-19 00:00:00,2017-12-20 02:19:54
"56c957e848b3f71bcebd87e12b7883d7","f28b59f3a9d27b5a7ea86d0ede1b99d0",4,,,2017-10-03 00:00:00,2017-10-03 23:35:14
"8f9aa50ee40780ba3f79614530a34ebe","729c445f5f350f88d5c9a3911d6e9bc0",5,Muito bom ,Creme maravilhoso e entrega super rápida,2018-05-10 00:00:00,2018-05-10 16:21:17
"225f4f306d90cbc502d3c781d3015ed2","38c0b09e36d478fb62769ec5701e0e92",5,,,2018-04-27 00:00:00,2018-04-30 13:04:22
"281d81f9c0034f6d75b24191829cc0e2","f816e2d1a8c3f47837c88fc08ba39dce",5,,,2017-09-19 00:00:00,2017-09-25 17:26:36
"f3f77d01a24ce4da52b6f7e83e71498d","a5a83c95ed669b7ba0ddce1d761c191f",1,,"Tentando cancelar o produto desde antes da emissão da nota fiscal. Não fui avisada que estava no correio, não tive nenhuma resposta do cancelamento e nao consigo devolver. ",2018-03-01 00:00:00,2018-03-02 12:55:24
"2fe0ca8fe19ae1ab68408a1235bbd054","1b82cfd1e6a6d682ee254b2ff4cf387f",4,,"Chegou hoje 
sem comentários",2018-03-31 00:00:00,2018-04-03 21:11:53
"b396ba75350276a6cc1993b6627dceea","43050a51a257b17d51295e07650cb654",1,Lamenetável...,"Boa Noite

é lamentável, esta loja que tantas compras eu ja fiz e hoje não me da satisfação sequer de um relógio na importância de 50,00 reais ... um produto com defeito e até agora não me deu retor",2018-08-23 00:00:00,2018-08-30 03:02:39
"3cd81a2d8505f10a66b5d7b8c4570923","fdf8f05467e28901dbd88f446effd6d9",5,,,2018-08-18 00:00:00,2018-08-20 16:07:55
"5cc650061ffd7b80549a8152c95ae925","9cb31e241f37e9115ca372ccb5973ece",5,,,2017-11-10 00:00:00,2017-11-10 22:13:00
"610a49f3e897c9295111d0a8c0d6e65b","f1eb378be592a06b8c3c6006b7d7102e",5,,Muito bom! Aquilo que esperava!,2017-12-05 00:00:00,2017-12-07 20:12:19
"f3401a1de0c152923ba58cf7b7d2b84a","a848ecb46fe108b35dd5bd7bf4fdddca",2,Qualidade ruim!,A capa protetora não é exatamente o que eu esperava deixa a desejar no tipo material e na qualidade.,2018-05-19 00:00:00,2018-05-20 13:07:24
"07234c593ecafa2ed6111b2f8fa8d7f6","970faa2fc574e975f2badf8b2783c112",3,,,2017-11-24 00:00:00,2017-11-24 18:29:40
"16d40fdbdc2bb45a08f52621f05467eb","eb270c4cbf3671961f3883e8b888571b",3,,,2017-12-23 00:00:00,2017-12-25 13:42:25
"2f048bbdf489c642c88fe993d0b0c92c","da6c1b5c9a1106ebca4a15148d062c0f",5,,,2018-02-01 00:00:00,2018-02-01 22:22:04
"a65ee60874d8595355a95edb176d89a0","c99763ba8bcad2845131b6e9d2f203fc",5,,,2017-09-19 00:00:00,2017-09-20 00:32:46
"ef9ef383ff6625e8e118db388ad3420d","67274e3826cb110f3d0cb45f33c2275e",3,Insatisfeito,No site o produto parece ter melhor qualidade de material e acabamento.,2018-07-06 00:00:00,2018-07-09 19:07:34
"5e5288d0fcf91a6d5462dd255befb6de","5d1e5995e3ceddeeb9883bb9e449bd5f",5,,,2017-11-24 00:00:00,2017-11-27 11:24:02
"9325f9b2fdf236da5f64533a9aa1934f","6c21f6a1d56c99f439fe378d0ac026f2",5,,,2018-04-11 00:00:00,2018-04-13 22:54:36
"a0a641414ff718ca079b3967ef5c2495","169d7e0fd71d624d306f132acd791cbe",5,,,2018-03-04 00:00:00,2018-03-06 20:12:53
"5d6f9cddc8335878d8bf20c3bd4602e8","38fc895ea0a2aa253a46a6fdbb65aaf5",5,mega recomendo,"Recebi meu produto corretamente e dentro do prazo,verificando na caixa esta tudo correto,mas ainda não montei.Produto lindo,cor perfeita,amamos.
SUPER RECOMENDO.",2018-08-10 00:00:00,2018-08-11 12:59:16
"f4d74b17cd63ee35efa82cd2567de911","f269e83a82f64baa3de97c2ebf3358f6",3,,"A embalagem deixou a desejar, por pouco o produto não foi danificado, a caixa estava toda amassada.",2018-01-12 00:00:00,2018-01-13 18:46:10
"3a336941a21a96535c9b70e3d28be499","b630c986ea5c14749196132407a05589",5,EXCELENTE PRODUTO,Parabéns .Produto entregue bem antes do prazo.Atendeu às minhas necessidades.,2018-07-04 00:00:00,2018-07-04 22:24:25
"d31fe8f01470eff5b2a3668c9a328913","323ebc5450e01beac5ad45e926ecf923",5,,Recomendo.,2017-05-08 00:00:00,2017-05-08 17:29:12
"f677a419ee4910ae12bf8cb73dc0d332","7368e14d8b9e7b886e433697b89e937c",3,,Faltaram os cabos e o manual,2018-02-27 00:00:00,2018-03-02 00:24:24
"e3a66aca186a873365204b060e9f4931","4172088f591c8a42cad3f5ee56f678c8",5,,,2017-10-21 00:00:00,2017-10-25 11:06:21
"4677abdc2e2e59f87b19f57edd36c883","c5ad60266a394a7f574c140c0248ec43",1,,,2017-04-20 00:00:00,2017-04-21 01:17:20
"ed98a33c2179c13c1f50b045cbc517e1","c52439e463e5cd80125600ab8ee93344",5,,,2018-02-06 00:00:00,2018-02-14 13:31:32
"72d7f0156c76c07c3dc9f9e04bf543d9","3dd70a36f5f41e56af19f4948fdc0745",4,,,2018-01-13 00:00:00,2018-01-16 11:36:32
"2e21bb397364fa799a4a1609fd2e6e3b","9d7f2c9f33008498700ffdc3162878fb",5,,ótimo chegou bem antes do prazo .,2017-09-01 00:00:00,2017-09-04 20:46:52
"0b6fafdd0e2584fe9906429c198b2b71","fd26702a3f7ee5d86580de591ff53e3f",5,,,2017-07-13 00:00:00,2017-07-13 19:22:56
"3732a0fef379bc411b481ca65c773fa4","9b305f3b1cd4ea12832c2b90372b961e",3,,,2017-05-27 00:00:00,2017-05-31 00:37:09
"00390430316d2ec6557b4c9b4213da4e","65e58aacdb27163c49aeb7382b07efb3",5,,,2017-03-08 00:00:00,2017-03-09 10:00:37
"670e12015ba4dca0bc1d220aaf5c19f9","988551bc1edc4b81a7e98af061a60228",5,,Entregue no prazo produto muito bom.,2017-10-14 00:00:00,2017-10-17 13:50:29
"b1dc9c0a9dc07b8e5040e6b99bd178b7","5b7584c36737b6035bd68d79b4fbac54",5,,,2018-03-14 00:00:00,2018-03-14 10:56:41
"ecbaf1fce7d2c09bfab46f89065afeaf","2451b9756f310d4cff5c7987b393870d",5,,,2017-07-27 00:00:00,2017-07-28 16:57:18
"7cae6dc895e8f5238f2300e103742ce2","68993f27a34bd02e3b2c2ebb5c41b9ec",2,,"O produto foi embalado apenas com papel pardo sobre a embalagem e enviado pelos correios. Lógico, a embalagem chegou amassada e só deus sabe se o produto está funcionando ou não, ainda não testei.",2017-03-22 00:00:00,2017-03-22 21:35:59
"cd6f089e896732c91671704c7f51790e","fe68b52db13993f58175fa589125d345",4,,,2017-08-18 00:00:00,2017-08-19 13:16:38
"5e5ae81fbed794a34c7b44744b168a5f","fb1d2527c581c02fc24ea10dd0a0a012",5,,Acho q deveriam mandar por sedex ao invés de pac,2017-07-26 00:00:00,2017-07-27 00:12:23
"af41ee42a3e2dc767023449fda6c12fa","762955db358210db24103ff9ce1ddda7",1,,"Última vez que compro pois hoje vai fazer 1 mês que fiz a comprar e nada, e se demorar mas tempo de entregar estarei procurando meus direitos contra as lojas lannister e a targaryen.",2018-03-21 00:00:00,2018-03-21 15:32:51
"2cc511ac46694596bf61ffb6fb37cffd","2a02e0744a44c3062272575a439947e4",5,,,2017-07-13 00:00:00,2017-07-14 13:16:52
"7d6004d7847ccfef51fb4110ea0e7c57","0a76ae785560c5882874b2738c60d958",5,,,2017-08-18 00:00:00,2017-08-21 12:23:58
"cb929ffa8e05eedbe07807f1785c96dc","a90caee2f02cc59cf28469ec71681116",5,,,2018-08-28 00:00:00,2018-08-29 02:35:31
"583a79ce422d7528e70e32599dc629b6","a45ffe76ca47f57a1cdaf4d39b84c37d",5,,,2017-09-21 00:00:00,2018-02-14 10:53:24
"d28138dcbee5d50ca9dddb812d21ce85","134bf8fea9ec1583380780902cf0dc7c",5,,Lindo... Só faltou instruções da troca de pulseiras.,2018-03-18 00:00:00,2018-03-18 16:55:21
"8f2351d96356b9690bcf1d67a90946d2","cecf84099dc3067ec87149ddac39105a",4,,,2018-05-10 00:00:00,2018-05-11 03:41:11
"51ee9f6af4666ad0580d383972449d76","644da50308e4b34f47ea4a9c82557863",5,,,2017-03-15 00:00:00,2017-03-17 11:24:26
"cc4e1115d5c84efa5976f12404569949","c81d1d3f8deeded6af5d352021b5a188",5,,"Produto exatamente conforme descrito.
Chegou bem antes do prazo!",2018-04-04 00:00:00,2018-04-04 21:30:47
"bc4ece7c3e5388f72210c37b9c3f4aec","9764b03686753eaa7ea549fa0b805f75",4,,,2018-02-01 00:00:00,2018-02-01 20:35:08
"6efe3259e652cfcdcbb3bd4354685a6b","e55094da7605b6e7fd370e4a4be7194d",5,,,2018-07-01 00:00:00,2018-07-03 19:17:11
"e64d7999244ae8b7f4768a3b5d52a509","eb3e838f029e2dd36256fecaeb49b999",5,,,2018-05-10 00:00:00,2018-05-11 16:42:29
"6a3a1e039166db075645a70276453f9b","9af977c382c0327169fc10939881b472",5,,,2018-01-09 00:00:00,2018-01-09 23:45:46
"d790573210817a72d63c85395a9ebab2","f1102aaed56d382cca01e04bec7b9910",5,,,2018-06-22 00:00:00,2018-06-23 13:01:12
"c5728419249a98ac26289f3959bd1436","d4f63c1e71dd7a25aaf45fd89286d760",5,,,2017-09-14 00:00:00,2017-09-15 01:18:58
"07b48dbc11677f5021dbefcaba550ed2","0527142b56f235b4936a8573f33b020b",5,,"O produto chegou bem antes do prazo estipulado, amei o atendimento! Super recomendo ",2017-07-26 00:00:00,2017-07-27 22:55:48
"4f2d420b33665f546c373953c8dfb5fd","523824180b3b651c5d233b761bdd7597",1,,"Não gostei do produto, material de péssima qualidade.",2017-10-08 00:00:00,2017-11-10 16:24:28
"bfd1c687738141ef5861a1a1269ca855","409e065598ea4a9dba359d894ab0cab9",1,,"Dos dois produtos comprados, foi entregue apenas um!",2018-01-10 00:00:00,2018-01-11 11:54:28
"6724babb3b9952660bc345b5f5a4db07","c09eea5faf2f865d54fac5b97b961a75",1,,Nao compro mais na lannister. Se é parceiro da lannister ou não essa targaryen jamais uso novamente. Quando eu ler que é dessa empresa saio correndo. Um absurdo. Quase um mês para entregar. Extra.com ok,2018-02-09 00:00:00,2018-02-10 01:04:39
"c5efc0219f2949a8f81d5e8b39b9ca0c","1cbcc355e275e5143ab1dbf260ca14f1",3,,Recebi corretamente o produto,2017-03-23 00:00:00,2017-03-23 22:03:17
"49744899bb4e48b476ae9bf258f85e27","1db48820d18841e3330e5721352b9387",5,,,2017-09-27 00:00:00,2017-10-03 12:25:10
"50b88e7c4f0429b5286b130ed45df434","e907b53c6245de45677494c2348dc8cc",5,,,2018-07-11 00:00:00,2018-07-14 02:42:00
"5442f4e36faa9fd2ed031c645a9d9acf","043f43899c67438005004d160d18f55c",5,,,2018-06-20 00:00:00,2018-06-22 21:53:48
"bbaea454f8f4fb35f22b2de3936e4df7","426ae4dd4be2e6836ef89763d45f2149",5,,,2017-10-29 00:00:00,2017-10-29 19:56:55
"adc4fea911985359440efa7be5bae99a","db29d18874ddbb8ca9f062c7b801a4e6",5,,,2017-07-21 00:00:00,2017-07-22 00:47:50
"830cc72c5691e78c2cde500865e21e65","6ce409ae9fc35c1c78c3190b660a23b4",5,,"recebi o produto dentro do prazo informado, ainda não utilizei.",2018-03-24 00:00:00,2018-03-27 12:24:58
"413250ca031f857142bcbc3f27d14532","6d87523e95d5670f7bbd10a46d5d70ab",5,,,2018-07-07 00:00:00,2018-07-09 15:31:01
"8a310b56e4d05a7786d23986a1a49ae9","c5a47daec61dfde191baca4e5c10668f",4,Recomendo,"O pedido chegou antes do combinado, muito bom.",2018-05-08 00:00:00,2018-05-10 17:19:17
"d44b85fda6987ad606e1b7c62dd481e4","87ecc025e6e05e1bd65706f6d689856c",4,,produto entregue conforme anunciado.,2017-09-05 00:00:00,2017-09-06 12:31:09
"6b1de94de0f4bd84dfc4136818242faa","92acf87839903a94aeca0e5040d99acb",5,,,2018-02-16 00:00:00,2018-02-19 19:04:21
"5c1ba09de5c746017d406bd2cfefeca3","327eb42fa668b532239f44713415a37a",3,nao entrega do produto,recebe apenas 01 peça do produto! estou precisando da 2 peças restante! ,2018-04-26 00:00:00,2018-04-26 13:36:47
"5fb1fed9d3ca845936082614bd07cec2","1bfde5e32fa7b177c2c0f313c67ee333",5,,LOJA 10,2017-11-14 00:00:00,2017-11-16 09:21:29
"700135724fcdc3170960fd95b8fb5904","bf013ab8da2ddc44737310fb1f58361e",4,,"O violão que comprei é lindo, porém a cor do adesivo não confere com a foto do ato da compra, mas aprovei.",2017-06-22 00:00:00,2017-06-22 23:54:31
"5d1dc174150fb6b247ffbceb2090f077","28dee43776d6b4f40164b3dfabb8abe8",4,,,2018-02-08 00:00:00,2018-02-10 22:17:29
"b54c1776f5955ced2f54c711c665a025","520a772c685704aec515546f7a098ea9",1,,Nem fizeram a nota fiscal ,2018-01-30 00:00:00,2018-01-30 02:34:26
"264527c876f418e7b43e09f0079942e2","ce136deab0b93414db6536909873e31b",5,,"Chegou antes do prazo!
Produto excelente!",2018-03-06 00:00:00,2018-03-08 21:29:27
"b543affbc59262ffd186c14471b19293","604d751f2a7e1dbdc206eec36e4bcb81",5,,,2017-11-25 00:00:00,2017-11-25 18:16:18
"7509021b9e9ee54c57408792e0a91d5b","fb085529373f03634a84fa2358deedcd",5,,,2018-05-07 00:00:00,2018-05-10 07:37:59
"bce71f23ce115a0ae6d292ffed50b0fc","bea8e045e01a9594d652427ef4ae7236",5,,,2017-09-06 00:00:00,2017-09-08 10:58:48
"55e8dbe55085ca8c565f00d87dc07777","7b5004a23c4918b7c96c9d0cfd6107b6",5,,,2018-08-14 00:00:00,2018-08-17 11:48:14
"d6c0b888949f0c3f236d67f588913930","4cd9478b63edacb631dcf780b036b157",4,recomendo,trabalho com profissionalismo das lojas lannister. indico com certeza,2018-07-01 00:00:00,2018-07-03 22:47:44
"89ce1bf13facec183ff6e592ff4e305d","ada32b6f0cb6b0a58d13dc20a423f2fa",5,,,2018-07-27 00:00:00,2018-07-28 01:37:36
"5cb4c44204ec343a1f49960a6359d29e","b00122d54463704c33f4768470c6db03",5,,,2018-01-16 00:00:00,2018-01-18 21:28:35
"8dbb6fde7a7415595ef18047707f2f42","031cf625cad56f5761e51c2675f0c0ae",3,,,2017-04-05 00:00:00,2017-04-07 19:16:11
"f4d2c6ed9bebda9d41573e30f3d629b5","544789a536e56050d352f95b48062912",1,,"O MP3 player não funciona, mesmo trocando a pilha diversas vezes. Tive que devolver.",2017-11-05 00:00:00,2017-11-06 13:54:54
"91283389ca8846dd242990c799a85f5e","b70e6b353379423761497f0d95376da2",5,,super recomendo o produto que é muito bom!,2017-08-17 00:00:00,2017-11-05 15:18:55
"5159ec80ded330546c2f4a3d23c911d2","5420abaef4ca382f6916df704a0d54b0",5,,"Pré treino muito bom, um dos melhores do mercado, se não for o melhor. ",2017-10-07 00:00:00,2017-10-07 23:01:25
"308400be88a43702db20fbb71b6cff74","752c20debb41dbddf6f5898e8d83e766",4,," A loja postou o produto de e mediato o correio demorou um pouco
",2017-07-11 00:00:00,2017-07-11 23:20:14
"557d0e6fe3a03460bb041cd5b3f7427d","adde6f841dc05dfe3899ed053001e5bc",5,,"Sempre compro no stark e sempre sou bem atendido, site eficiente e produtos de ótima qualidade, recomendo a todos podem comprar de olhos fechados! ",2017-05-24 00:00:00,2017-05-24 23:06:01
"513f392b12d02aef2c303846b4710eb6","e48bf703c3d5e80776e4d036425edddb",4,,Muito bom desde da compra a entrega td direitinho e rapido,2017-09-09 00:00:00,2017-09-10 09:39:03
"949127f36b466d3e93a6f3688062cd77","6d2fbf76787b9f35b1f3c3835a8a6a01",5,Captador Presys Blend,Tudo ok!,2018-08-04 00:00:00,2018-08-06 12:54:45
"0a5c119c75e7f8dd3fff7b6ceaa0520d","a5286db4d5cd7fc8c7d997f24a7fe85a",5,,,2018-05-16 00:00:00,2018-05-17 11:24:09
"569b98a8c29163ba9a63e082f88554ad","1cf0fc2c07de89a211f8dcf9ff5af15b",3,,,2018-08-17 00:00:00,2018-08-19 19:24:52
"755509047344db65b4c12fe56626765d","08d7ec7381dc51d41a0e4d86314b7a98",1,,,2017-01-27 00:00:00,2017-01-30 17:40:30
"0e45ed9cb534e20473b8e7e5c6c0ec36","cb9988b1ddad2cfaf954e9ce3fec266b",5,,,2017-11-29 00:00:00,2017-11-30 11:26:53
"341ccd0a62b82793121e9ebdd1eafaf9","adad66be45caa015d25e03ed17610197",1,,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,2017-12-15 00:00:00,2017-12-20 07:55:39
"396ca63a1ddba5ae532c35316166b90f","24b41566e32a4a737536859707517572",5,,Entrega e qualidade do produto de acordo com o esperado.,2017-09-12 00:00:00,2017-09-13 00:32:24
"6d1e743b69d68d1864f8cb45e74be0d2","93e56c4866b1bca15316f565c387e573",5,,Excelente recomendo,2018-03-27 00:00:00,2018-03-29 00:36:18
"0272d07f5d34a8c3d31272e7ff967e7b","c862d307944b0dd344a6e4310a345564",3,,"A bolsa e muito bonita por fora
Mas dentro não tem forro 
E é bem fragil 
",2018-01-23 00:00:00,2018-01-24 18:21:11
"772d77869ce0505a42077a4429385c9c","e03e8192ecbedf3c6493ae3c01ba21e3",1,,,2018-07-14 00:00:00,2018-07-15 17:03:22
"6abea4c4b1531bbec985bb7d12100084","b296bc0dc4e73e99c3f6196a1b97b9aa",5,,,2018-04-13 00:00:00,2018-04-15 16:12:13
"98f60bb6431350ec0e50712d35fe3c42","3e34f8c0022e2a7093ae49d16555e06b",4,,,2018-08-16 00:00:00,2018-08-16 20:49:21
"320ae91d4c5cb8164c168fc68392a5fb","934e266bc66e8ed5bba8266dfde60175",1,Produto pirata!,"Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"" em cima do marcador de nível da tinta. Já solicitei a troca. ",2018-05-22 00:00:00,2018-05-23 01:03:33
"80d8874af03512892908e3910ca8ed00","20643f3f5e6c738074425d5ea256551a",4,,"muito bom, recomendo o produto.",2018-04-19 00:00:00,2018-04-20 09:56:24
"b8280763df2c00669afb46f1af0ebfa3","c830f223aae08493ebecb52f29aa48ca",5,,,2017-05-06 00:00:00,2017-05-10 18:41:27
"ff3a1044a7a8dfad3e9c8eae2a39420c","09744659d8e64274cf91bb288d9c3aec",5,,,2018-07-31 00:00:00,2018-07-31 22:16:27
"6d7d0a5e33c92adf782b137720eeefa6","d9aefa5d4ccd369c783f5121e069a470",5,produto fraco ,quanto ao site não tenho o que questionar! sempre cumprem super o combinado ... recomendo sempre! mas o produto é fraco.. ,2018-05-11 00:00:00,2018-05-14 12:04:52
"38c98ef587322a45982db574240ce197","7ee7410ad49b716a783af62488071cb7",4,,,2018-05-26 00:00:00,2018-05-27 13:54:36
"5f8ed42b9eee8adbd7344caca4ca507e","05ad071b550b1cf2815e8bf3bec3291f",4,,bom em todos os aspectos,2017-05-20 00:00:00,2017-05-23 10:43:03
"957011305e7a4b6c8a266eeeb8e0316d","54b4da510fed5dc3cf3e7a8e50a5f224",4,,,2018-03-10 00:00:00,2018-03-10 23:35:51
"841be81ef8745f0be793d1f6a2d659e2","6c93ca822cc626b24dfbda211ce26e53",3,,,2018-02-24 00:00:00,2018-02-27 01:53:56
"5e7f729172c3cc27483e4083b4456363","9730a429f7355c2dcdbcfef54b638172",5,,,2017-09-26 00:00:00,2017-10-04 15:20:37
"142f69554c6042f70a2f2eb188d51647","c33421c96efacce72747c9208101259c",3,,,2018-08-02 00:00:00,2018-08-02 18:50:40
"f96d1a466e5ab6e27fdc40c535ce622a","41af01777ef42cf0c9fd74b31dccb367",3,,,2017-03-04 00:00:00,2017-03-07 15:59:25
"a85be88fe0344d5fde7ac7a89d7a3f85","df14f6645d1232e2c0e88fd8566e0a87",5,,,2018-01-16 00:00:00,2018-01-23 00:42:26
"25bcaf0f4b36906d045ef18cef5aff7e","ffd7f21b9b4ea30d3536d4cadd19fa42",4,,,2018-06-06 00:00:00,2018-06-07 02:01:20
"e5a35475f7efa7f6abac5febba3fb464","7dd12269fb63d70af90a488dc5e90876",5,,Até hoje estou satisfeito com a sbmarino,2018-04-17 00:00:00,2018-04-19 20:58:25
"40b106fc4843b980b73307d279e18126","2c8ed3dca8e0a057095326257777dda2",5,,,2017-12-07 00:00:00,2017-12-11 19:11:23
"13cf90d76f1ffc624a83f3f9ddd62c36","9f96fbe1882a78b811357299fc5d6c8c",5,,,2017-10-03 00:00:00,2017-10-06 02:33:19
"b92b5b1122f1298b87bc7882115db417","e30b9cda599826e24ad3f5eddf966583",1,,Não foram entregue as duas capas de couro compradas. Apenas uma delas. Aguardo a devolução do dinheiro ou a entrega da segunda capa.,2017-08-12 00:00:00,2017-08-20 16:13:44
"554f6545765e5c000f1751682dd00158","c0f3e5b46a6f8a899bb3a9de4afd5525",5,,,2017-10-15 01:00:00,2017-10-15 22:24:11
"92e62e4f3ea203ac193f3271d85b11ea","061295e635460bf36f1bb41bd54fd2d2",5,,Gostei!,2017-12-20 00:00:00,2017-12-21 00:39:53
"1d48440f56a4f15d77636aa8fb5ffa91","53007e0777fa3fb5e536c05a83b50198",4,,,2018-04-24 00:00:00,2018-04-24 19:42:22
"a8775d35b08b1f3a66c4c0e2e7612be3","9dd961aa6268f666f626787499250308",5,,,2018-06-26 00:00:00,2018-06-29 13:55:16
"35fabb1fcea11c86ba6dbe8280d8d0de","31c2a4ddeb6a9db03922009a2dfcb254",3,,,2017-11-04 00:00:00,2017-11-05 01:28:10
"beba9c30bcf506be5ec319079bf4530d","bd5b7e9241d5281b1d7e865b489d6ddd",5,,,2018-01-05 00:00:00,2018-02-01 11:08:42
"5e20ad4da852f44644a83c56fc8cf40c","ffde92ba447b33a47d1c04d203f10f41",5,,,2017-12-06 00:00:00,2017-12-06 21:30:08
"b189da69da7ab9594434aae851c4945e","0a178d660889f4e9ef1087483fd6ce9d",5,,,2017-03-29 00:00:00,2017-03-30 10:36:53
"b3683d55b0b00087770fb285993836fc","bbabc62c81566b606962e10a6f96e9c0",5,,,2018-04-19 00:00:00,2018-04-21 21:48:41
"c1e58877b092e29f93d7c069903b2281","4b219c12fdb241d6c04908f66f8133bd",5,,,2017-07-27 00:00:00,2017-07-28 10:54:02
"65ae8d76b828fca356d186b36394a853","c7112d33d777ec13eb958ee0dbff02b3",5,,,2018-05-01 00:00:00,2018-05-02 10:51:09
"f922b9d00a755863556181c1a366193d","af168723acee7d4de0144ad5361f547d",3,Nota 8,"Fiquei feliz com. O tecido ,mas acho que faltou o lençol de cima para ficar completo , espero que logo lancem.",2018-07-07 00:00:00,2018-07-09 21:54:31
"49f6f0bbf53f6d961deefc4d2fb0a6cd","4b9d1bbbeed0481ecc124c66e355896f",5,,Chegou antes do prazo é a cabeceira é linda.,2018-03-07 00:00:00,2018-03-07 18:12:58
"d0d5bd829045a78ca12fc12bdcd99fce","a5e7e590a77dc838c0311d33e0c88abb",4,,,2018-07-03 00:00:00,2018-07-04 17:42:43
"0cbf25a6f560a835e79fb8d24a5926c9","8538cceabb941edabecc8ac62f6813c9",5,,,2018-06-07 00:00:00,2018-06-07 20:49:28
"7c43af1205ff01c2b95065b2b02b3343","bc8f3e9818eb33025b36bc379eebc6e8",3,,"Houve alguma confusão entre vendedor e o stark, pois recebi um email do stark pedindo o cancelamento do produto por algum imprevisto na entrega; neguei e recebi o produto dias depois.",2017-06-09 00:00:00,2017-06-12 11:07:41
"c1fa48f2d7ccf958a2811046e8f40aae","c535905a60628bab8a2b2a69375180ed",3,,,2018-06-07 00:00:00,2018-06-09 19:56:15
"1c7ad305ba86c8bd0b6caa163fab2d49","9f8ccad2702a1ddd203c159ba49e3018",4,,,2017-09-20 00:00:00,2017-09-20 23:22:26
"03215247632c5bc4a925c524d0a154ec","326498d34ca452ef02d49a1cc8069b1e",5,,,2018-03-14 00:00:00,2018-03-15 11:32:21
"3140a4eb146655fe104d54d385f9e9a0","50ca437944c60d3b838ce51d74a464b8",5,,10,2018-01-20 00:00:00,2018-01-22 11:02:18
"6b15d200f47b4e13b03d237fd0b1894e","b78daf077b6b98f10302642e4c657877",5,,Gostei do produto chegou no tempo certo os vendedores estão de parabéns,2017-06-15 00:00:00,2017-06-15 20:18:40
"9072e81ff1f444c1d074eecafb27e15f","24750706d247c4d573cae75ee4372c59",3,,,2017-06-14 00:00:00,2017-06-15 00:41:21
"2b7988978d952d5aa576c37fdbd583fe","edcaded448abfc7302a12be6f10cbdec",4,,,2018-02-27 00:00:00,2018-02-28 00:51:45
"c25f2dc8ab33facf7a72f76c8a47d75a","613664f2d7289e4a0898d9bfeb426db0",5,,Atendimento excelente,2018-01-05 00:00:00,2018-01-08 21:16:45
"fa82e03e20dd362ebe83572fc81398c7","52ef81c49a349b1162a7bd4a8c2034e4",4,,Gostei ,2017-05-03 00:00:00,2017-05-04 11:50:29
"5c8c7331ba6324416bdfecdb7f3e4255","1da63677fa1ab2793e98f11327b5756a",5,,,2018-02-23 00:00:00,2018-02-23 20:10:06
"2319bec0c9468e54107a857ba7cd52f7","7ddace81184c314bfaf0e0632b130f8f",5,,,2018-03-19 00:00:00,2018-03-19 22:08:10
"f8499130452fd0f108a9a24454f51c32","730308f506bdb6d00878bc7cce6109f9",1,,No dia 19 de maio usei e a à alça quebrou sem muito peso ,2017-05-19 00:00:00,2017-06-01 02:03:49
"72093b147d797e6abbdf569bf07bf57f","e996c39018a2d8a9e46fbbbbb10ee3a7",5,,Toalha do maior campeão do Brasil maravilhosa ,2018-01-31 00:00:00,2018-02-01 02:08:00
"4292f07bf6cb46aa563a430e6d9cf10b","7ec4063a8ed5b8e7ab1b7bdd7951ffa9",5,,"A entrega foi realizado muito antes do previsto. 
Bom produto...estou satisfeita",2018-04-20 00:00:00,2018-04-20 11:17:21
"7e6becdbaed9bd20e60602d1f8c2b4f9","acf6e912a8db79e50ddd2fe14628e89c",1,,,2018-08-15 00:00:00,2018-08-15 21:08:00
